ぷろぱてぃ,プロパティ,名詞,2
ぷろふぁいら,プロファイラ,名詞,1
ぷろんぷと,プロンプト,名詞,13
へいせかい,閉世界,名詞,1
へいほう,閉包,名詞,3
へっだ,ヘッダ,名詞,29
へっだー,ヘッダー,名詞,37
へるぷ,ヘルプ,名詞,10
へんかんき,変換器,名詞,6
へんきゃくち,返却値,名詞,0
へんすう,変数,名詞,184
へんちょうは,変調波,名詞,1
へんてつ,変哲,名詞,0
べーしっく,ベーシック,形容動詞&名詞,1
べーた,ベータ,名詞,19
べきじょう,巾乗,名詞,2
べきじょう,冪乗,名詞,3
べくた,ベクタ,名詞,4
べくたー,ベクター,名詞,2
べりふぁい,ベリファイ,サ行(する)&名詞,1
べりふぁいあ,ベリファイア,名詞,1
べんだー,ベンダー,名詞,3
べんちまーく,ベンチマーク,サ行(する)&名詞,2
ぺーじあうと,ページアウト,サ行(する)&名詞,3
ぺーじいん,ページイン,サ行(する)&名詞,3
ぺーじゃ,ページャ,名詞,2
ぺーじんぐ,ページング,サ行(する)&名詞,1
ぺですたる,ペデスタル,名詞,1
ぺとりねっと,ペトリネット,名詞,2
ほーん,ホーン,固有名詞,2
ほくしん,北辰,固有名詞,1
ほしよう,補仕様,名詞,2
ほすう,補数,名詞,3
ほすと,ホスト,名詞,214
ほっぷ,ホップ,サ行(する)&名詞,3
ぼーど,ボード,名詞,74
ぼーれーと,ボーレート,名詞,1
ぼーん,ボーン,名詞,8
ぼとむ,ボトム,名詞,1
ぼとるねっく,ボトルネック,名詞,2
ぼりゅーむ,ボリューム,名詞,2
ぼんでぃんぐ,ボンディング,名詞,1
ぽーたびりてぃ,ポータビリティ,名詞,1
ぽーと,ポート,名詞,62
ぽーりんぐ,ポーリング,サ行(する)&名詞,10
ぽーる,ポール,サ行(する)&名詞,4
ぽいんた,ポインタ,名詞,68
ぽいんたー,ポインター,名詞,2
ぽいんてぃんぐ,ポインティング,名詞,3
ぽっぷ,ポップ,サ行(する)&名詞,1
ぽっぷあっぷ,ポップアップ,サ行(する)&名詞,13
ぽりごん,ポリゴン,名詞,1
ぽりし,ポリシ,名詞,2
ぽりもるふぃずむ,ポリモルフィズム,名詞,2
まーか,マーカ,名詞,1
まーじ,マージ,サ行(する)&名詞,13
まいくろは,マイクロ波,名詞,1
まいぐれーしょん,マイグレーション,名詞,13
まいこ,舞子,名詞,0
まいこん,マイコン,名詞,4
まうす,マウス,名詞,74
まうんと,マウント,サ行(する)&名詞,13
まくせる,マクセル,固有名詞,1
まくろ,マクロ,名詞,74
まぐろうひる,マグロウヒル,固有名詞,1
ますく,マスク,サ行(する)&名詞,10
ますたー,マスター,サ行(する)&名詞,22
まっきんとっしゅ,マッキントッシュ,固有名詞,2
まっちんぐ,マッチング,サ行(する)&名詞,6
まっぷ,マップ,サ行(する)&名詞,19
まとりくす,マトリクス,固有名詞,2
まとりっくす,マトリックス,名詞,1
まるちきゃすと,マルチキャスト,サ行(する)&名詞,3
まるちぷれくさ,マルチプレクサ,名詞,1
みにこん,ミニコン,名詞,2
みりは,ミリ波,名詞,1
むこう,無向,名詞,16
めーりんぐ,メーリング,サ行(する)&名詞,19
めーる,メール,サ行(する)&名詞,357
めあかし,目明かし,名詞,0
めいだい,命題,名詞,13
めいりんぐ,メイリング,名詞,2
めいりんぐりすと,メイリングリスト,名詞,6
めいる,メイル,サ行(する)&名詞,281
めいんふれーむ,メインフレーム,名詞,0
めそっど,メソッド,名詞,33
めたふぁ,メタファ,名詞,1
めたふぁー,メタファー,名詞,0
めっしゅ,メッシュ,名詞,2
めとりっく,メトリック,名詞,8
めもり,メモリ,名詞,108
めもりー,メモリー,名詞,4
めんが,面画,名詞,1
めんてなんす,メンテナンス,サ行(する)&名詞,4
もじゅーる,モジュール,名詞,94
もじれつ,文字列,名詞,0
もでぃふぁい,モディファイ,サ行(する)&名詞,1
もでぃふぁいあ,モディファイア,名詞,0
もでむ,モデム,名詞,74
もでら,モデラ,名詞,2
もでりんぐ,モデリング,サ行(する)&名詞,8
もとろーら,モトローラ,固有名詞,2
もにたりんぐ,モニタリング,サ行(する)&名詞,4
やんく,ヤンク,サ行(する)&名詞,1
ゆーざー,ユーザー,名詞,157
ゆーてぃりてぃ,ユーティリティ,名詞,13
ゆうかい,有界,名詞,1
ゆうこう,有向,名詞,2
ゆにしす,ユニシス,固有名詞,4
ゆにふぃけーしょん,ユニフィケーション,名詞,4
よこかわ,横河,固有名詞,1
らいてぃんぐ,ライティング,名詞,1
らいぶらり,ライブラリ,名詞,74
らいぶらりあん,ライブラリアン,名詞,1
らうんどろびん,ラウンドロビン,名詞,1
らじおしてぃ,ラジオシティ,名詞,4
らっち,ラッチ,サ行(する)&名詞,1
らん,ラン,名詞,4
らんげーじ,ランゲージ,名詞,1
らんたいむ,ランタイム,名詞,1
らんれんぐす,ランレングス,固有名詞,1
りーじょん,リージョン,名詞,4
りえんとらんと,リエントラント,形容動詞&名詞,0
りかーしぶ,リカーシブ,名詞,0
りかーじょん,リカージョン,名詞,1
りくるーと,リクルート,固有名詞,0
りさいず,リサイズ,サ行(する)&名詞,2
りざると,リザルト,名詞,1
りすたーと,リスタート,サ行(する)&名詞,1
りすとあ,リストア,サ行(する)&名詞,1
りすぷ,リスプ,固有名詞,2
りせっと,リセット,サ行(する)&名詞,6
りそーす,リソース,名詞,52
りたーん,リターン,サ行(する)&名詞,16
りだいれくしょん,リダイレクション,名詞,2
りだいれくと,リダイレクト,サ行(する)&名詞,2
りだくしょん,リダクション,サ行(する)&名詞,4
りっぷる,リップル,名詞,1
りっぽう,立方,名詞,0
りてらる,リテラル,名詞,42
りばーす,リバース,サ行(する)&名詞,1
りびじょん,リビジョン,名詞,19
りぴーた,リピータ,名詞,22
りぴーたー,リピーター,名詞,0
りふぁれんす,リファレンス,名詞,8
りふれいん,リフレイン,サ行(する)&名詞,0
りぶーと,リブート,サ行(する)&名詞,10
りぷらい,リプライ,サ行(する)&名詞,8
りぷりけーしょん,リプリケーション,名詞,6
りぷる,リプル,名詞,1
りぷれーす,リプレース,名詞,0
りぽじとり,リポジトリ,名詞,0
りみった,リミッタ,名詞,1
りみったー,リミッター,名詞,0
りもーと,リモート,名詞,47
りれーしょなる,リレーショナル,名詞,0
りれーしょん,リレーション,名詞,16
りんか,リンカ,名詞,1
りんく,リンク,サ行(する)&名詞,115
りんくす,リンクス,固有名詞,6
りんけーじ,リンケージ,名詞,1
るーた,ルータ,名詞,6
るーちん,ルーチン,名詞,42
るーつ,ルーツ,名詞,0
るーてぃんぐ,ルーティング,サ行(する)&名詞,37
るーぷ,ループ,サ行(する)&名詞,16
るーる,ルール,名詞,37
るいさん,累算,サ行(する)&名詞,1
れーざ,レーザ,名詞,13
れいや,レイヤ,名詞,22
れいやー,レイヤー,名詞,2
れこーだ,レコーダ,名詞,1
れしーば,レシーバ,名詞,0
れじすた,レジスタ,名詞,42
れすぽんす,レスポンス,名詞,3
れぞりゅーしょん,レゾリューション,サ行(する)&名詞,4
れびゅー,レビュー,サ行(する)&名詞,8
れんぐす,レングス,名詞,1
れんけつし,連結子,名詞,1
れんせつし,連接子,名詞,1
れんだりんぐ,レンダリング,名詞,8
ろーでぃんぐ,ローディング,サ行(する)&名詞,0
ろーど,ロード,サ行(する)&名詞,22
ろあく,露悪,サ行(する)&名詞,0
ろぐあうと,ログアウト,名詞,0
ろぐいん,ログイン,サ行(する)&名詞,62
ろけーた,ロケータ,名詞,1
ろけーる,ロケール,名詞,0
ろじっく,ロジック,名詞,3
ろむ,ロム,名詞,0
わーど,ワード,名詞,16
わいあーど,ワイアード,名詞,1
わいやーど,ワイヤード,名詞,1
あさり,浅利,固有名詞,0
おにづか,鬼塚,固有名詞,0
くれむりん,クレムリン,固有名詞,0
こういちろう,航一郎,固有名詞,0
こんや,紺谷,固有名詞,0
しゃのん,シャノン,固有名詞,0
せいき,生起,サ行(する)&名詞,16
つちかわ,土川,固有名詞,0
ぱーきんそん,パーキンソン,固有名詞,0
ほうにし,芳西,固有名詞,0
やすなが,安永,固有名詞,0
あーく,アーク,名詞,1
あーす,アース,名詞,1
あーち,アーチ,名詞,4
あーちすと,アーチスト,名詞,3
あーてぃすと,アーティスト,名詞,3
あーびとれーしょん,アービトレーション,サ行(する)&名詞,2
ああ,ああ,サ行(する)&名詞,29
あい,愛,サ行(する)&名詞,33
あい,藍,名詞,1
あいあん,アイアン,名詞,1
あいおい,相生,名詞,0
あいか,哀歌,名詞,0
あいかぎ,合鍵,名詞,0
あいかた,相方,名詞,0
あいかん,哀歓,名詞,0
あいがん,哀願,サ行(する)&名詞,0
あいがん,愛玩,サ行(する)&名詞,1
あいきょう,愛敬,名詞,1
あいきょう,愛嬌,名詞,1
あいくち,匕首,名詞,0
あいけん,愛犬,名詞,0
あいこ,あいこ,形容動詞&名詞,0
あいこ,愛顧,サ行(する)&名詞,4
あいこう,愛好,サ行(する)&名詞,1
あいこく,愛国,名詞,1
あいご,愛護,サ行(する)&名詞,0
あいさい,愛妻,名詞,1
あいさつ,挨拶,サ行(する)&名詞,4
あいしゅう,哀愁,名詞,1
あいしょう,愛唱,サ行(する)&名詞,0
あいしょう,愛称,名詞,2
あいしょう,愛誦,サ行(する)&名詞,1
あいしょう,相性,名詞,4
あいじ,愛児,名詞,0
あいじょう,愛情,名詞,1
あいじん,愛人,名詞,1
あいす,アイス,名詞,2
あいず,合図,サ行(する)&名詞,1
あいせき,哀惜,サ行(する)&名詞,0
あいせつ,哀切,形容動詞&名詞,0
あいそ,愛想,名詞,4
あいぞう,愛憎,名詞,0
あいたい,相対,サ行(する)&名詞,1
あいだ,間,名詞,131
あいだがら,間柄,名詞,1
あいちゃく,愛着,サ行(する)&名詞,0
あいちょう,愛鳥,名詞,0
あいつ,あいつ,名詞,2
あいて,相手,名詞,80
あいてさき,相手先,名詞,2
あいであ,アイデア,名詞,19
あいでぃあ,アイディア,名詞,6
あいでんてぃてぃ,アイデンティティ,名詞,0
あいでんてぃてぃー,アイデンティティー,名詞,1
あいでんてぃふぁい,アイデンティファイ,サ行(する)&名詞,0
あいとう,哀悼,サ行(する)&名詞,0
あいどく,愛読,サ行(する)&名詞,1
あいどりんぐ,アイドリング,サ行(する)&名詞,3
あいどる,アイドル,名詞,6
あいびき,逢引,サ行(する)&名詞,0
あいぶ,愛撫,サ行(する)&名詞,0
あいべつ,哀別,名詞,0
あいま,合間,名詞,2
あいまい,あいまい,形容動詞&名詞,3
あいまい,曖昧,形容動詞&名詞,4
あいよう,愛用,サ行(する)&名詞,3
あいらく,哀楽,名詞,0
あいろ,隘路,名詞,1
あいろん,アイロン,名詞,1
あうと,アウト,サ行(する)&名詞,22
あうとさいだー,アウトサイダー,名詞,1
あうん,阿吽,名詞,0
あえん,亜鉛,名詞,1
あお,青,名詞,10
あお,蒼,名詞,0
あお,碧,名詞,0
あおあお,青々,サ行(する)&名詞,0
あおい,葵,名詞,0
あおおに,青鬼,名詞,0
あおがえる,青蛙,名詞,0
あおぞら,青空,名詞,1
あおた,青田,名詞,0
あおば,青葉,名詞,1
あおむし,青虫,名詞,0
あおもの,青物,名詞,0
あおやぎ,青柳,名詞,2
あか,垢,名詞,1
あか,赤,名詞,13
あかおに,赤鬼,名詞,0
あかがい,赤貝,名詞,0
あかげ,赤毛,名詞,0
あかげら,アカゲラ,名詞,0
あかげら,赤啄木鳥,名詞,0
あかご,赤子,名詞,1
あかし,証,名詞,0
あかし,灯,名詞,0
あかしお,赤潮,名詞,0
あかじ,赤字,名詞,2
あかせん,赤線,名詞,0
あかちん,赤チン,名詞,0
あかっぱじ,赤っ恥,名詞,0
あかつき,あかつき,名詞,1
あかつき,暁,名詞,2
あかつち,赤土,名詞,0
あかぬけ,垢抜け,サ行(する)&名詞,0
あかね,茜,名詞,1
あかぼう,赤帽,名詞,1
あかまつ,赤松,名詞,0
あかまる,赤丸,名詞,0
あからがお,赤ら顔,名詞,0
あかり,灯,名詞,1
あかり,明かり,名詞,1
あかり,明り,名詞,1
あかるみ,明るみ,名詞,1
あかん,あかん,名詞,2
あかんぼう,赤ん坊,名詞,1
あき,秋,名詞,42
あきさめ,秋雨,名詞,0
あきす,空巣,名詞,0
あきち,空き地,名詞,0
あきない,商い,サ行(する)&名詞,0
あきばれ,秋晴れ,名詞,1
あきや,空き家,名詞,0
あきれすけん,アキレス腱,名詞,0
あく,悪,名詞,2
あくい,悪意,名詞,0
あくえき,悪疫,名詞,0
あくしつ,悪疾,名詞,0
あくしつ,悪質,形容動詞&名詞,0
あくしでんと,アクシデント,名詞,1
あくしゅ,悪手,名詞,0
あくしゅ,握手,サ行(する)&名詞,1
あくしゅう,悪臭,名詞,0
あくしゅみ,悪趣味,形容動詞&名詞,0
あくしょん,アクション,名詞,4
あくじ,悪事,名詞,1
あくじき,悪食,形容動詞&名詞,0
あくせい,悪性,名詞,0
あくせさり,アクセサリ,名詞,1
あくせさりー,アクセサリー,名詞,0
あくせす,アクセス,サ行(する)&名詞,139
あくせぷと,アクセプト,サ行(する)&名詞,2
あくせる,アクセル,名詞,2
あくせん,悪戦,サ行(する)&名詞,0
あくせん,悪銭,名詞,0
あくせんと,アクセント,名詞,1
あくた,芥,名詞,16
あくたい,悪態,名詞,0
あくだま,悪玉,名詞,0
あくてぃぶ,アクティブ,形容動詞&名詞,8
あくとく,悪徳,形容動詞&名詞,1
あくにん,悪人,名詞,2
あくば,悪罵,名詞,0
あくび,あくび,サ行(する)&名詞,1
あくびょう,悪病,名詞,1
あくびょうどう,悪平等,形容動詞&名詞,0
あくへい,悪弊,名詞,0
あくへき,悪癖,名詞,0
あくま,悪魔,名詞,2
あくみょう,悪名,名詞,1
あくむ,悪夢,名詞,1
あくめい,悪名,名詞,0
あくやく,悪役,名詞,0
あくゆう,悪友,名詞,0
あくよう,悪用,サ行(する)&名詞,1
あくりょう,悪霊,名詞,0
あくりょく,握力,名詞,0
あくりる,アクリル,名詞,0
あけ,朱,名詞,0
あけ,明け,一段&名詞,10
あけがた,明け方,名詞,1
あけぼの,曙,名詞,0
あげ,上げ,一段&名詞,80
あげ,揚げ,一段&名詞,4
あげあし,挙げ足,名詞,4
あげあし,挙足,名詞,0
あげあし,上げ足,名詞,0
あげあし,上足,名詞,0
あげあし,揚げ足,名詞,3
あげあし,揚足,名詞,0
あげく,挙げ句,名詞,1
あげしお,上潮,名詞,0
あげぞこ,上げ底,名詞,0
あげは,アゲハ,名詞,0
あご,顎,名詞,0
あさ,朝,名詞,52
あさ,麻,名詞,6
あさいち,朝市,名詞,0
あさがた,朝方,名詞,0
あさく,浅く,名詞,0
あさげ,朝餉,名詞,0
あさせ,浅瀬,名詞,0
あさぢえ,浅知恵,名詞,0
あさって,あさって,名詞,3
あさって,明後日,名詞,3
あさっぱら,朝っぱら,名詞,0
あさばん,朝晩,名詞,1
あさひ,旭,名詞,1
あさひ,朝日,名詞,8
あさめし,朝飯,名詞,1
あさやけ,朝焼け,名詞,1
あさゆう,朝夕,名詞,0
あさり,鯏,名詞,1
あざ,字,名詞,0
あざ,字,名詞,0
あざらし,アザラシ,名詞,0
あざらし,海豹,名詞,0
あし,葦,名詞,0
あし,芦,名詞,0
あし,脚,名詞,1
あし,足,名詞,37
あしあと,足跡,名詞,1
あしおと,足音,名詞,1
あしかけ,足掛け,名詞,0
あしがかり,足掛かり,名詞,1
あしがかり,足掛り,名詞,1
あしがため,足固め,サ行(する)&名詞,0
あしがる,足軽,名詞,0
あしきしゅうきゅう,ア式蹴球,名詞,0
あしくび,足首,名詞,0
あしこし,足腰,名詞,0
あしすたんと,アシスタント,名詞,2
あした,明日,名詞,52
あしどり,足取り,名詞,1
あしなみ,足並み,名詞,0
あしび,馬酔木,名詞,1
あしもと,足元,名詞,0
あしゅ,亜種,名詞,0
あじ,鯵,名詞,0
あじ,味,名詞,13
あじ,鰺,名詞,1
あじさい,紫陽花,名詞,1
あじつけ,味付け,サ行(する)&名詞,0
あじつけ,味付け,一段&名詞,0
あじてーしょん,アジテーション,サ行(する)&名詞,0
あじみ,味見,サ行(する)&名詞,1
あす,明日,名詞,42
あすたりすく,アスタリスク,名詞,1
あすぱらがす,アスパラガス,名詞,1
あすぴりん,アスピリン,名詞,0
あずき,あずき,名詞,0
あずき,小豆,名詞,0
あずさ,梓,名詞,0
あずま,東,名詞,4
あせ,汗,サ行(する)&名詞,1
あせかき,汗かき,形容動詞&名詞,0
あぜ,畦,名詞,0
あぜ,畔,名詞,0
あぜくら,校倉,名詞,0
あそこ,あそこ,名詞,4
あそしぇいつ,アソシェイツ,名詞,1
あそしえーしょん,アソシエーション,名詞,4
あそしえいつ,アソシエイツ,名詞,0
あそびごころ,遊び心,名詞,2
あたい,価,サ行(する)&名詞,0
あたい,値,サ行(する)&名詞,225
あたし,あたし,名詞,1
あたっく,アタック,サ行(する)&名詞,2
あたっちめんと,アタッチメント,名詞,3
あたま,頭,名詞,29
あたまうち,頭打ち,名詞,0
あたまかず,頭数,名詞,0
あたまきん,頭金,名詞,0
あたり,辺り,名詞,25
あだ,仇,名詞,0
あだ,徒,名詞,0
あだばな,徒花,名詞,0
あちこち,あちこち,名詞,3
あちら,あちら,名詞,4
あっか,悪化,サ行(する)&名詞,1
あっかん,悪漢,名詞,0
あっかん,圧巻,名詞,1
あっけ,呆気,名詞,0
あっこう,悪口,サ行(する)&名詞,0
あっさく,圧搾,サ行(する)&名詞,0
あっさつ,圧殺,サ行(する)&名詞,0
あっし,あっし,名詞,0
あっし,圧死,サ行(する)&名詞,0
あっしゅく,圧縮,サ行(する)&名詞,37
あっしょう,圧勝,サ行(する)&名詞,1
あっせい,圧制,名詞,0
あっせん,斡旋,サ行(する)&名詞,0
あっち,あっち,名詞,2
あっとう,圧倒,サ行(する)&名詞,3
あっぱく,圧迫,サ行(する)&名詞,2
あっぷ,アップ,サ行(する)&名詞,74
あっぷる,アップル,名詞,2
あつえん,圧延,サ行(する)&名詞,2
あつかいだか,扱い高,名詞,0
あつかん,熱燗,名詞,1
あつがみ,厚紙,名詞,0
あつぎ,厚着,サ行(する)&名詞,13
あつげしょう,厚化粧,サ行(する)&名詞,0
あつげしょう,厚化粧,形容動詞&名詞,0
あつさ,暑さ,名詞,0
あつじ,厚地,名詞,0
あつで,厚手,名詞,0
あつめ,厚め,名詞,0
あつりょく,圧力,名詞,3
あつれき,軋轢,サ行(する)&名詞,0
あて,宛,名詞,62
あて,当て,一段&名詞,62
あてさき,宛先,名詞,8
あてじ,宛て字,サ行(する)&名詞,0
あてじ,宛字,サ行(する)&名詞,0
あてじ,当て字,サ行(する)&名詞,0
あてずっぽう,当てずっぽう,形容動詞&名詞,0
あてな,宛名,名詞,10
あと,あと,名詞,101
あと,後,名詞,204
あと,痕,名詞,1
あと,跡,名詞,2
あと,蹟,名詞,0
あとあと,後々,名詞,1
あとおし,後押し,サ行(する)&名詞,0
あとかたづけ,後かたづけ,サ行(する)&名詞,1
あとがき,後書き,名詞,0
あとがま,後釜,名詞,0
あとさき,後先,名詞,1
あとしまつ,後始末,サ行(する)&名詞,2
あとだし,後出し,サ行(する)&名詞,0
あとち,跡地,名詞,1
あとぢえ,後知恵,名詞,0
あとつぎ,跡継ぎ,名詞,0
あとばらい,後払い,サ行(する)&名詞,0
あともどり,後戻り,サ行(する)&名詞,1
あとりえ,アトリエ,名詞,1
あどばいす,アドバイス,サ行(する)&名詞,6
あどほっく,アドホック,名詞,1
あどれす,アドレス,名詞,370
あどれなりん,アドレナリン,名詞,1
あな,穴,名詞,8
あな,坑,名詞,0
あな,孔,名詞,0
あなーきー,アナーキー,形容動詞&名詞,0
あなーきすと,アナーキスト,名詞,0
あなーきずむ,アナーキズム,名詞,0
あなうめ,穴埋め,サ行(する)&名詞,1
あなうんさ,アナウンサ,名詞,1
あなうんさー,アナウンサー,名詞,2
あなうんす,アナウンス,サ行(する)&名詞,16
あなぐらむ,アナグラム,サ行(する)&名詞,0
あなた,あなた,名詞,42
あなた,貴方,名詞,6
あなたたち,あなたたち,名詞,0
あなたたち,あなた達,名詞,0
あなたたち,貴方達,名詞,0
あなろじー,アナロジー,名詞,2
あに,兄,名詞,3
あにき,兄貴,名詞,1
あにみずむ,アニミズム,名詞,0
あにめ,アニメ,名詞,4
あにめーしょん,アニメーション,名詞,3
あね,姐,名詞,1
あね,姉,名詞,4
あねったい,亜熱帯,名詞,0
あのこと,あのこと,名詞,0
あばらぼね,肋骨,名詞,0
あばれんぼう,暴れん坊,名詞,0
あぱーと,アパート,名詞,3
あぱれる,アパレル,名詞,1
あひる,アヒル,名詞,0
あひる,家鴨,名詞,0
あびーむ,アビーム,名詞,1
あびきょうかん,阿鼻叫喚,名詞,2
あぴーる,アピール,サ行(する)&名詞,3
あぶ,虻,名詞,1
あぶすとらくしょん,アブストラクション,名詞,1
あぶすとらくと,アブストラクト,名詞,1
あぶみ,鐙,名詞,0
あぶら,脂,名詞,0
あぶら,油,名詞,3
あぶらえ,油絵,名詞,0
あぶらしょう,脂性,名詞,0
あぷろーち,アプローチ,サ行(する)&名詞,10
あへん,阿片,名詞,0
あべっく,アベック,名詞,1
あべれーじ,アベレージ,名詞,2
あほ,阿呆,名詞,37
あほう,阿呆,名詞,2
あほうどり,信天翁,名詞,1
あま,海女,名詞,1
あま,尼,名詞,0
あまあし,雨足,名詞,0
あまえ,甘え,一段&名詞,3
あまがえる,雨蛙,名詞,0
あまがき,甘柿,名詞,0
あまがさ,雨がさ,名詞,1
あまがさ,雨ガサ,名詞,1
あまがさ,雨傘,名詞,1
あまくだり,天下り,サ行(する)&名詞,0
あまくち,甘口,名詞,0
あまぐも,雨雲,名詞,0
あまごい,雨乞い,サ行(する)&名詞,0
あまた,あまた,名詞,0
あまた,数多,名詞,0
あまだれ,雨だれ,名詞,1
あまちゅあ,アマチュア,名詞,4
あまでら,尼寺,名詞,0
あまど,雨戸,名詞,1
あまのじゃく,天の邪鬼,名詞,1
あまのじゃく,天邪鬼,名詞,0
あまみ,甘味,名詞,0
あまみず,雨水,名詞,0
あまもり,雨漏り,サ行(する)&名詞,1
あまやか,甘やか,形容動詞&名詞,0
あまり,あまり,名詞,139
あみ,網,名詞,16
あみかけ,網かけ,サ行(する)&名詞,0
あみき,編み機,名詞,0
あみだな,網棚,名詞,1
あみめ,編目,名詞,0
あみめ,網目,名詞,0
あめ,あめ,名詞,0
あめ,飴,名詞,1
あめ,雨,名詞,16
あめあがり,雨上がり,名詞,0
あめふり,雨ふり,名詞,1
あめふり,雨降り,名詞,0
あめりかん,アメリカン,名詞,1
あや,絢,名詞,0
あや,綾,名詞,1
あや,彩,名詞,0
あや,彪,名詞,0
あや,文,名詞,33
あやぎぬ,綺,名詞,1
あやめ,菖蒲,名詞,0
あゆ,阿諛,サ行(する)&名詞,0
あゆ,鮎,名詞,1
あらいそ,荒磯,名詞,0
あらかると,アラカルト,名詞,1
あらぎょう,荒行,名詞,0
あらくれ,荒くれ,名詞,0
あらけずり,荒削り,サ行(する)&名詞,0
あらごなし,荒ごなし,サ行(する)&名詞,1
あらし,嵐,名詞,3
あらすじ,粗筋,名詞,1
あらて,新手,名詞,2
あらと,荒砥,名詞,0
あらなみ,荒波,名詞,1
あらなわ,荒縄,名詞,0
あらまき,新巻,名詞,0
あらりょうじ,荒療治,サ行(する)&名詞,0
あらわ,あらわ,形容動詞&名詞,0
あらわ,露わ,形容動詞&名詞,0
あり,蟻,名詞,1
ありあわせ,有り合わせ,一段&名詞,0
ありあわせ,有り合わせ,名詞,0
ありか,在処,名詞,1
ありがたみ,ありがた味,名詞,1
ありがたみ,有難味,名詞,1
ありがね,有り金,名詞,0
ありさま,有り様,名詞,2
ありったけ,ありったけ,形容動詞&名詞,0
ありったけ,有りったけ,形容動詞&名詞,0
ありゅう,亜流,名詞,1
ありゅうさん,亜硫酸,名詞,0
あるかり,アルカリ,名詞,0
あるがまま,あるがまま,形容動詞&名詞,0
あるがまま,有るがまま,形容動詞&名詞,0
あるこーる,アルコール,名詞,2
あるごん,アルゴン,名詞,1
あるじ,主,名詞,1
あるちゅう,アル中,名詞,0
あるばいと,アルバイト,サ行(する)&名詞,4
あるばむ,アルバム,名詞,8
あるふぁべっと,アルファベット,名詞,13
あるぺじお,アルペジオ,サ行(する)&名詞,0
あるぺん,アルペン,名詞,1
あるまいと,アルマイト,名詞,3
あるみ,アルミ,名詞,0
あるみにうむ,アルミニウム,名詞,0
あれ,あれ,名詞,6
あれ,粗れ,一段&名詞,0
あれるぎ,アレルギ,名詞,0
あれるぎー,アレルギー,名詞,0
あれんじ,アレンジ,サ行(する)&名詞,3
あわ,粟,名詞,4
あわ,泡,名詞,2
あわせ,袷,名詞,0
あわせ,合わせ,名詞,4
あわび,鮑,名詞,1
あわゆき,淡雪,名詞,0
あん,案,名詞,1
あん,餡,名詞,0
あんいつ,安逸,形容動詞&名詞,0
あんうん,暗雲,名詞,0
あんか,安価,形容動詞&名詞,4
あんき,暗記,サ行(する)&名詞,0
あんき,暗鬼,名詞,1
あんきょ,安居,サ行(する)&名詞,0
あんけーと,アンケート,サ行(する)&名詞,16
あんけん,案件,名詞,0
あんこ,アンコ,名詞,0
あんこーる,アンコール,サ行(する)&名詞,1
あんこう,鮟鱇,名詞,1
あんこがた,アンコ形,形容動詞&名詞,0
あんこく,暗黒,形容動詞&名詞,0
あんごう,暗号,名詞,22
あんさつ,暗殺,サ行(する)&名詞,1
あんざん,暗算,サ行(する)&名詞,0
あんし,暗視,サ行(する)&名詞,0
あんしつ,暗室,名詞,0
あんしゅつ,案出,サ行(する)&名詞,0
あんしょ,暗所,名詞,0
あんしょう,暗唱,サ行(する)&名詞,0
あんしょう,暗礁,名詞,0
あんしょう,暗証,名詞,16
あんしょう,暗誦,サ行(する)&名詞,0
あんしょく,暗色,名詞,0
あんしん,安心,サ行(する)&名詞,22
あんじ,暗示,サ行(する)&名詞,1
あんじゅう,安住,サ行(する)&名詞,1
あんず,あんず,名詞,0
あんず,杏,名詞,0
あんせい,安静,形容動詞&名詞,0
あんぜん,安全,形容動詞&名詞,25
あんそく,安息,名詞,0
あんたい,安泰,形容動詞&名詞,0
あんだー,アンダー,名詞,2
あんだーらいん,アンダーライン,サ行(する)&名詞,0
あんち,安置,サ行(する)&名詞,1
あんちゅう,暗中,名詞,1
あんちゅうもさく,暗中模索,名詞,1
あんてい,安定,サ行(する)&名詞,10
あんてな,アンテナ,名詞,2
あんど,安堵,サ行(する)&名詞,19
あんない,案内,サ行(する)&名詞,22
あんばい,塩梅,名詞,0
あんばらんす,アンバランス,形容動詞&名詞,1
あんぴ,安否,名詞,0
あんぷ,暗譜,サ行(する)&名詞,0
あんぺあ,アンペア,名詞,0
あんぽ,安保,名詞,0
あんま,按摩,サ行(する)&名詞,0
あんみん,安眠,サ行(する)&名詞,1
あんもく,暗黙,名詞,4
あんもにあ,アンモニア,名詞,0
あんやく,暗躍,サ行(する)&名詞,0
あんゆ,暗喩,名詞,1
あんらく,安楽,形容動詞&名詞,1
い,意,名詞,22
い,胃,名詞,2
い,衣,名詞,1
い,医,名詞,3
い,井,名詞,16
い,亥,名詞,0
いあつ,威圧,サ行(する)&名詞,1
いあん,慰安,サ行(する)&名詞,1
いいえ,いいえ,名詞,2
いいくるめ,言いくるめ,一段&名詞,0
いいだしっぺ,言い出しっぺ,名詞,0
いいなずけ,許嫁,名詞,0
いいふくめ,言い含め,一段&名詞,0
いいぶん,言い分,名詞,1
いいまわし,言い回し,名詞,0
いいわけ,言い訳,サ行(する)&名詞,16
いいん,委員,名詞,6
いいん,医院,名詞,0
いいんかい,委員会,名詞,25
いえ,家,名詞,52
いえがら,家柄,名詞,0
いえじ,家路,名詞,1
いえす,イエス,名詞,0
いえで,家出,サ行(する)&名詞,0
いえもと,家元,名詞,0
